cid,submittedVideoUrl,text
7.329483005532653e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kukira mengendalikan dan menekan emosi itu sama. karna, misal aku marah. terus menurutku, itu hal yang gak seharusnya dimarah2in. nah, aku teken emosi"
7.329482616767579e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,ratan rania
7.329482450198316e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi kak, terkadang kalau emosi nya ga terkendali mau nangis tp gabisa kak, kek nyesek gitu. jadi kekyaudalah"
7.329482145126335e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gapunya tmpat cerita masalahnya. hihi
7.32948089515847e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,sering banget mendem emosi biar gak spread negative vibes
7.329480519917733e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,harusnya menangis tapi aku blg ke diriku sendiri gwenchanaaa
7.329480040671888e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,emang sulit kalo urusan memendam emosi
7.329479829610055e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,benar jadi membludak
7.329479316441155e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,enak kali ya klo punya istri psikolog tiap hari curhat
7.329479053940966e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku yg kemarin tbtb meledak, kirain bisa langsung accept ternyata proses itu butuh waktu lebih lama"
7.329478713741329e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kalo pernya kita pendam, teken, teken terus sampe rusak gmn jadi gk bisa loncat lagi"
7.329478631251592e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"nahh dah kau posting ulang, gitu ya besti@."
7.329477761378256e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"btw ini ciri""nya kek aku ka gmn cara ngadepinya?"
7.449063947536664e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,anxiety itu yang paling di cemaskan adalah kematian.... betul ga?
7.449008236530124e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"perasaan ini semua penyakit deh disebut, anjirlah"
7.448927978127984e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kalo aku suka melukai jari
7.448890403580921e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"sekarang jadi tau,aq sering buang air kecil trnyata aq terkena anxiety disorder"
7.448890126190675e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ini yang aku rasakan
7.448777856437569e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,pernah di posisi ini ketika tau suami selingkuh
7.448678937029707e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"buat yang butuh obat anxety disorder,aku punya obatnya anti dpresan,buat kalian yg butuh obatnya tapi ga mau konsul bisa dm aku yah"
7.44866452120178e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,cara mengobatinya hanya di sholat 5 waktu aja
7.451288787345393e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ini penyakit apa banyak bet gejala
7.329343499529995e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"pendem terus dari kecil karena udah biasa, 2023 boom depresi hampir gila. alhamdulillah sekarang udah mulai sadar dan mencoba untuk terus sembuh"
7.329343371546543e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,gimana ya mau gak mendam tapi gak ada yg mau denger dan peduli huuu
7.329343266360657e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"sering bangeeeet nahan emosi, pengen liat gimana meledaknya nnti"
7.329343182511867e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"iyaa,aku juga sering memendam dan akhirnya jadi bom waktu. skrg aku selalu meledak ledak tak terkendali"
7.329342721427129e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"klu sdh bgtu, gimana cara hadapi nya?"
7.329342107386054e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,yey aku sudah pintar mengendalikan
7.329340898516485e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,udah tepat banget langkah kita untuk meluapkan emosi
7.329340367609005e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bingung cara ngeluarin emosi
7.329339942763873e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku banget yang dulu bertaun2 memendam, akhirnya skrng bisa banget berdamai dan meluapkannya dengan cara sendiri"
7.329338350975649e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"aku berusia 21th skrg, dan aku broken sejak aku masi 7th, masa2 yang penting peran ortu, kali ini aku lelah,muak apa2 sndri"
7.329338301710042e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"selama ini, emosi saya hanya dari suami... tidak ada merasa lega dg suami"
7.329338309572838e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,apakabar yang semua masalahnya di telan sendiri
7.329337906357896e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"iya, memendam. tapi ada saatnya untuk meluapkan. dan selalu begitu"
7.329337858911733e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,sama banget ya allah
7.329337706525574e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,lestari
7.329337384221361e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,siap mbak indah
7.329336815252637e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"dan akhirnya, pulang kerja duluan dan aku menangis sendirian dalam kamar."
7.329336636159084e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"pantess aku skrg emosi jd ga stabil,mood berantakan. mngkin krna sering mendam"
7.329336630320809e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"di ungkap kan pun pecuma lebih baik di pendam, paling tidak kita tidak menyakiti hati orang lain"
7.329336427479877e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kalo ada apa apa cerita yaahh, minimal ceritaa, jangan dipendem sendiri yuu sama sama"
7.329336217937364e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"masalah nya aku tu suka nangis ,tp di paksa nggak boleh nangis"
7.329322567311099e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"ditempat umum nahan buat ga nangis sekuat tenaga, pas sampe kos nangis sampe teriak, sampe cape bgt, tapi habis itu lega dan ngerasa jauh lebih baik"
7.329329825167066e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pas pendam emosi mau nangis udah gabisa. akhirnya tertahan di kepala. sumpah gaenak bngt sakit
7.329329357766985e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"jujur, di umur 23 tahun ini aku masih bingung gimana caranya mengekspresikan emosi, barangkali temen temen punya solusinya"
7.329328887266919e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kak ada saran utk diagnosa f32.3?
7.329328509539862e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,silust
7.32932817659275e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,bahayaa byy
7.329327663440479e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pintar indah
7.329327193968117e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,• mel
7.329325892197844e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pekerjaan impian kuuu tapi tdk mendapat izin dr ortu utk ngambil psikologi
7.329315105685243e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,butuh obat biar baik baik aj
7.329323556453172e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,apakah memendam itu buruk buat diri sendiri
7.329323265243186e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"kadang aku suka gaenakan kalo misal emosiku diluapkan, jd mending dipendam aja."
7.329321935325791e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,@ myapoo memosting ulang bii
7.329321666915206e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,milvita
7.329321654386443e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kalau emotional numbness gimana ya?
7.329321305567675e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,denger nih
7.329320761699993e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,lagi ada diposisi ini
7.329299998834836e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,efek dri memendam skrg aku mudah cemas tkut akan org banyak .apakah itu anxiety ???
7.329317459533055e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,pdhl aku mhs psikologi ya tp tiap ada masalah selalu bilang ke diri sendiri jgn nangis apapun yg terjadi ga boleh nangis
7.329317385457468e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi kalau cerita ke orng lain atau orng terdekat.. malah bisa kemana mana, cerita ke orang lebih bahaya."
7.329317266737923e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dokkk aku butuh pendengar yang paham dengan keadaan aku
7.329317070741865e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,kadang susah buat nangisnya:')
7.329316886095775e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,otomatis
7.32931653419036e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,"tapi gmn kalo kita mendam buat supaya kalo mau ngobrolin mslah tuh pas udh dingin mslahnya, buar bisa didiskusiin gitu pas kepala lagi jernih"
7.329315752175158e+18,https://www.tiktok.com/@sundarindah/video/7329123581722447110,dengerin doang nangis apalagi kalo konsul kaya gini
7.451793710663599e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ky semua ada di aq
7.4516927519445e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,asam lambung
7.451532936685798e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"gua kaga berani kaman"" pergi kerja pon uda ngak tau takut aja ntah apa yg aku takut kn gelisah badan ku gentar karna trauma dengan masalalu"
7.451454571061315e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,sedang ada di fase ini
7.451315838588012e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,udah lewat masa ini gak mau lg harus happy aj udah
7.451423721771206e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,cara hilangin gmna mba?
7.451444873725101e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"banyak istigfarrr,berfikir positif,happy2 aja sayangin diri sendiri klo kumat keluar rumah aja kumpul sm org2 yg membawa kita positif insyaallah lama lama hilang yakin sm allah,allah maha baik"
7.445699712927991e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aku diaree
7.445691004974368e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,jadi selama ini gw
7.445391952411624e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,cara ngilangin gmna kak
7.445239885303563e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,bae ada di aku semua
7.442535208073119e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,oalah ini mah ciri2 orang pompa bahan 400 di makan sendiri[laughwithtears][laughwithtears]
7.442385578929554e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semuanya ada d aku
7.442359302759974e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ketika gugup cemas kwatir sampai keringat bercucuran itu yg paling menganggu.. cara meredakan nya berdiam diri dulu, sesekali tarik nafas panjang sama ditemenin kopi."
7.442354413173802e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semua istri yg punya suami betingkah juga mngidap ini pastiny. itu lah penting nya mewaraskn mental kita. iman juga dikuatkan. sehat2 trus y kita
7.442334475164812e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kayaknya yg gak pemakai narkoboy jg sama itu sipat asli manusia negri konoha
7.442255147675944e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,astaghfirullahaladzim .. alhamdulillah ala kulli hal
7.442248777840362e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,penyakit ituh awal mula nya... ko bisa seperti itu yah
7.44224622053612e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,astagfirullah hald'aziim
7.446074773170374e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"pdhal makanannya enak, pas makan pasti mual trus muntah"
7.44603775644464e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,gw belom selesai dengan ini . wktu itu dia info kalau dia alami ini setrlah memutuskan hubungan demi kebaikan semua . tapi gw g bisa apa2... gw tau diabjuga sebesar iu sayangnya tp gak bisa apa2
7.445977664374851e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,sedang berusaha keluar dari keterpurukan itu
7.445924754046993e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aq mengalami itu
7.445845939796149e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,gw hiperhidrosis
7.440391875766453e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"alhamudilah sembuh,, karna itu semua dari diri kita ,, kalok pingin terhidar si,, kadang setiap sy komen pasti ada yg bilang , gak segampang itu,, nh itu yg harus di lawan dari diri kita nya"
7.440332582493898e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata seperti ini gejalanya? sepertinya saya harus mencoba mencari pertolongan psikolog.. sehat2 kita semua
7.44009679170062e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,saya pas mikirin hutang kak.. sekarang perlahan sembuh krna hutangnya sudah lunas.. rasa cemas berkurang..
7.440083703889446e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semua ad d aku
7.440074551013164e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"sumpah udah 1 bulan kena anxiety sesak napas jantung berdebar tiba tiba cemas sendiri lalu ingin pingsan/mati, ini gak enak tuhan apa salahnya menekan perasaan kita?? kenapa harus begini, apa salah sy"
7.440062874536232e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"klo selain diare atau mual sama sesek nafas itu gmna apa tetap sama krna gejala anxiety atau ga yah,soalnya aku ada smua kcuali itu tadi"
7.440057095183713e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aq merasa keleyengan kalau g punya duit itukah termasuk
7.440054331775501e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,apa iya aku terkena anxiety juga
7.440042464239797e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aku malah berhenti berobat karena tidak ingin ke tergantungan tapi sesek nafas dan pusing lemasaku pengen sembuh tanpa obat gimana caranya
7.439989697004488e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,2 hari ini rasanya badan seperti ada gempa padahal gak ada apa2.. mau tidur takut m bangun tidur masih juga takut .. di fase ini lagi setelah sembuh kemrin
7.439967643639301e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kok kok aq merasa
7.439957547525899e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"cirinya ada di saya semua skrng, pdhal baru 2 bulan abis operasi mioma sampe angkat rahim, ya allah"
7.437461130898933e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"coba di ruqyah kak, aku udah alami sakit kayak gini..alhamdulillah bisa terlewati dgn ruqyah. kita harus lawan jngan diikutin.."
7.43745572593846e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"smua ny ku alami, apalagi klau kepikiran trus didada ada rasa nyeri tiba2, sakit rasanya"
7.43745398595263e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata dlu aku pernah seperti ini tanpa kusadarari
7.437379475886573e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"smua nya ak prnh alami, tp yg no 4 ga prnh alami...ak malah justru pling no 1 & gercep dlm mngambil kputusan...sm diare ga prnh aplgi smpe mual terulang ga prnh"
7.437357323897112e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,masak q kena axienty disorder?
7.437351492002743e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"kebanyakan cewek ya, apa gw doang yg cowok yg kaya gini"
7.437293153067468e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kok di kondisiku sekarang
7.437127274862642e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"hadir,,aku sering banget kaya gitu gelisah,takut ntah nyakitin apa,,pikiran gk karuan lemes dada sakit sesekali napas pusing,,kata dokter asam lambung nya udh parah"
7.43711808730602e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,para pejuang anxiety jangan lupa untuk mampir ya
7.4371180302356e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,dulu pernah kena ini dan berdoa berserah diri kepada allah. keluarga pasangan gk ada yg tau saya kena ini obatnya ya diri sendiri
7.436826247273891e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"bebaskan aku dari anxiety disorder, cape bangett"
7.436802742881322e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,apa bisa diobati?
7.43678582720245e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,cara menyembuhkan baca buku dan buat bayak aktivitas itu aja karena 2 hal itu bisa kontrol emosi
7.436772092836709e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,benarkah ku termasuk ini
7.436770733232457e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semua ini ku alami pas duit menipis...klo udh ada duit lagi semua penyakit itu hilang
7.440507545137284e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"kalo merasa seperti ciri ciri hampir semua karna aku ga mau self diagnosis, apa perlu aku periksa?"
7.440498316569593e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kdang sampai sesak nafas sambil keringat dingin juga gak sih
7.440497970674746e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata diriku ada di posisi ini
7.440485375829132e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ini ada di q semua
7.440468437473019e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ditambah haid jadi gak teratur
7.44044225079745e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,1 sampe 5 masih terasa
7.440430482599314e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,gejala q ini
7.440424251704477e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,yang saya alami overthinkthink..ga bisa tdr.mudah tersinggung..emosional ga ke kontrol..
7.440393052920055e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,perasaan saya selama 2 tahun ini setelah saya bertekat memperbaiki diri saya intuk keluarga inhin bebas sepenuh nya dari masa lalu
7.433638836565738e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semuanya sy rasain
7.433623754007725e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semua aku rasakan capek
7.433555815358924e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ya allah.. aku merasakan semua saat in.
7.433515908721673e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"aku berfikir hanya diriku demikian,ternyata banyak wanita mengalami hal yg sama,mari kita saling suport satu sama lain,, ,"
7.433469382250153e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aq merasakan semua itu
7.433468291844769e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"yg sekrg w alamin,,, td sore mkan bakso,,, trus pas mau mkan tangan gemeteran pas pegang sendok,,, pkiran campur aduk,,, gfokus,,, bner2 gtw pkirannya kmna,,, n slalu tkut mati krna mkirin anak,,,"
7.433466354089788e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ternyata ini yg aku alami, bahkan aku selalu dibisik² kayak mau mati, sampek ketakutan"
7.433457924579214e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,kek nya lagi di fase ini
7.433439802860783e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,jangan2gua anxiety kali ya
7.433419172945642e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,berarti slma ini aku ngalami anxiety disorder cara ngatasinnya gmna ya
7.433415819415651e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,lah kok aku
7.433415548354102e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,baru tau ternyata yang slama ini aku alami semua adalah ciri² anxietysaking stress nya brrti ya
7.433389850843268e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,udah mau 2 bulan gelisah. takut. cemas. dada pnas. stiap mau tdr kya di kagetin. ksiksa bngt tiap hari ngamuk trs. yg pling nyiksa hati gelisah smpe pns dada..
7.433384420117546e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ya allah q sering alami begini gimna obatnya,,"
7.433372079040234e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata selama ini aku anxieti?
7.433297634812954e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"trnyta gw anxiety disorder, gmn yh, mau ke psikolog mlh takut"
7.433291568054224e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"aku ini,suka memikirkan yang berlebih lebih, ketakutan kalau salah mengambil keputusan padahall belum tentu apa yang akan terjadi"
7.433277239988602e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,selama ini aku mengidap ini dong
7.433274654716888e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"hampir semua ada doaku, ciri2nya"
7.433269105471538e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,tuhan apkah selama ini aku menderita anxiety disorder
7.433267789174687e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aq gini lo orangnya aq hanya minum madu vit b complex fatig**n sprit merah.
7.433261991195002e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata banyak yg merasakan apa yg aku rasakan
7.43324911628352e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ini semua yang ku alami, apa ada cara untuk mengobatinya?"
7.433233467212908e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,.co kayanya aku gini tah
7.433218390434842e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aku kenapa
7.433208141548439e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,berarti slm ini w bukan overthinking tp anxiety disorder...capek bgt....ampe sakit didada..sesak dan kdg susah buat nafas
7.433200982794372e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"dari semua gejala ini aka mengalami semua saat ini , apakah ini termasuk gangguan mental atau penyakit ?"
7.433191526015092e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,hampir semua aku rasain itu ...
7.433161131600823e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,plisss affa iya aku kena anxiety disorder. trus aku harus gimana
7.43311707427075e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,sepertinya selama jni aku anxiety
7.433110427678508e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,mungkin aja kak gk lambung melainkan anxiety
7.433105989212554e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyata cma in am
7.433094017364444e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,masa iya aq kena anxiety
7.433085709379274e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,yg sllu aku rsa kan slma ini
7.433078680233461e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,hmmm semua ini yg aq rasain ngobatin nya gmn ya
7.433078045240575e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,sedang merasakan
7.433075919068022e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,baru tau
7.433075220401309e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,yakali aku ada anxiety disorder
7.433074527305172e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,apa jangan2
7.433070272334628e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,q pernah ngalamin itu rasanya sumpah gk enak bgt kdang ngrasa kek gk guna idup
7.433068175254275e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ternyata aku sudah terkena gejala anxiety, mana semuanya aku alami,capek banget sama diri sendiri tapi gak papa kita coba usaha untuk sembuh"
7.424775470052984e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ini sprt yg saya rasakan,,gmn cara mengobati nya"
7.424760058761807e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semuanya ciri-ciri ku...
7.424699685976622e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ne yg sering q alami solusi dong biar cpt smbuh
7.424693423355971e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,semua ciri2nya ad di suami ku
7.424657400084956e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,1-4 itu yg saya alami
7.424653392574285e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"ya allah ko ciri""nya ada byk di aku.."
7.424571494292194e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,pernah di posisi ini merasa resah dan gelisah dan terkadang nangis tp smuanya berlalu klu kita bawa happy dan mikirny positif aj dunia ini pasti berlalu jd nikmatin aj setiap prosesny
7.424534387717883e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,nih anxiety
7.424510091720525e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,recka gara gra awakmu
7.424424304878847e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ternyataaa akuhhh
7.424404111246231e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,yaallah aku banget
7.424357861709088e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,aku. skrg lagi kontrol ke kejiawaan
7.424352889777096e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,berarti selama ini aku punya penyakit anxiety .. cara penyembuhan nya gimana ya ?
7.424346769499342e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ko aku ngerasain smua itu astagfirullah
7.424318596509992e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"apapun kulakukan supaya rasa cemas berlebihan itu gak sering muncul , rasa males pun kulawan sehat2 buat kalian yg sedang melawan anxiety disorder"
7.424301051409253e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,obatnya apa ya
7.424282003115509e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,ada ciri-ciri seperti itu bismillah secara perlahan ingin sembuh bagaimanapun caranya
7.424198333805561e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,pengen ke psikiater tapi takut dia gk mau dengerin cerita gua karna panjang banget
7.424196066587903e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"nyeri dada kiri nembus ampe punggung klo buat ngapa2 in sakit bngt ,sering migrain,gatas di seluruh tubuh smpe muka merah2"
7.424171820562105e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,cara gobat inya gimana kk
7.424157584632694e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"lalu aku harus kemana , ibuku hanya ada untuk suamiku, lalu aku harus berlari bercerita kesiapa"
7.42415377123877e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,"selama seminggu ini ga tau klu gua kena penyakit ini anxiety disorder, kecemasan yg berlebihan akan kematian atau apapun itu rasanya di luar nalar"
7.424148558510622e+18,https://www.tiktok.com/@berbagirasa9/video/7288356653718605062,q mengalami ini sejak ldr.tp kl uangku banyak gejala ini hilang
